,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,neighbourhood_group,neighbourhood,room_type,reviews_per_month,is_zero,price
3867,-0.48985578502160404,-0.4344043875252188,1.030941464876978,1.0810291596931811,0,10,1,0,0,-0.3942140775907644
3868,-0.48985578502160404,-0.4344043875252188,1.030941464876978,1.0810291596931811,0,10,1,0,0,-0.3942140775907644
3869,-0.48985578502160404,-0.4344043875252188,1.030941464876978,1.0810291596931811,0,10,1,0,0,-0.3942140775907644
3870,-0.4081797466946112,-0.16591819194028348,-0.5090356321821518,1.0810291596931811,4,9,1,1,0,-0.31813539438102595
3871,-0.48985578502160404,-0.4344043875252188,-0.615766718116943,-1.4193552368577718,0,10,1,0,1,-0.31813539438102595
3872,-0.48985578502160404,0.0018856803003010688,-0.49378833419146734,-0.658964365577893,0,5,2,1,0,-1.431034904530022
3873,0.6944467707197922,0.5052972970220547,-0.17359507638709384,-1.097387931000526,0,10,0,1,0,-0.007425013171491019
3874,-0.20398965087712914,-0.30016128973275114,2.4641874760013165,1.0810291596931811,0,10,0,1,0,0.2574476057161683
3875,0.6944467707197922,0.20325032698900256,-0.17359507638709384,-0.8918768847086667,0,10,0,1,0,-0.053966017573946055
3876,0.6944467707197922,-0.3337220641808681,-0.17359507638709384,-1.3782530275994,0,10,0,1,0,0.3453183857955281
3877,0.6944467707197922,-0.30016128973275114,-0.17359507638709384,-0.9398294621767671,0,10,0,1,0,0.3453183857955281
3878,0.6944467707197922,-0.1323574174921666,-0.17359507638709384,-1.3234500819215709,0,10,0,1,0,-0.053966017573946055
3879,0.08187648326734581,-0.40084361307710187,-0.615766718116943,-1.4193552368577718,3,20,0,1,1,-0.36321443894851985
3880,-0.44901776585810765,1.1093912370881591,-0.615766718116943,-1.2001434541464553,0,14,1,1,0,-1.145924162477786
3881,-0.28566568920412194,-0.30016128973275114,-0.5700248241448896,0.9988247411764375,2,25,1,1,0,-1.2966096828489873
3882,-0.24482767004062556,-0.367282838628985,-0.6005194201262585,-1.0425849853226967,0,3,1,1,0,-1.431034904530022
3883,-0.4081797466946112,-0.23303974083651732,2.4641874760013165,0.7864633266748497,0,6,0,1,0,0.17230853188672163
3884,0.6127707323927992,-0.26660051528463424,-0.4175518442380451,0.3548901294619455,0,13,1,1,0,-0.36321443894851985
3885,0.08187648326734581,-0.40084361307710187,0.05511439347317293,-0.22739116836498874,0,19,0,1,0,-0.03046958299968242
3886,-0.44901776585810765,1.1429520115362761,-0.615766718116943,0.8618173769818648,0,2,1,1,0,-0.45865743822591243
3887,-0.4081797466946112,-0.09879664304404967,0.39055494926823087,1.0810291596931811,0,6,0,1,0,0.7058740726089446
3888,-0.28566568920412194,-0.30016128973275114,0.39055494926823087,1.0056751093861662,0,19,0,1,0,1.1981576598797081
3889,-0.3265037083676184,-0.40084361307710187,-0.14310048040572496,0.8686677451915934,0,17,1,1,0,-0.1920967257705498
3890,-0.3265037083676184,-0.40084361307710187,-0.615766718116943,-1.4193552368577718,0,10,1,1,1,-1.1177742730289981
3891,-0.44901776585810765,-0.23303974083651732,-0.6005194201262585,-0.8233732026113803,0,10,0,1,0,1.0311581740599571
3892,1.9195873456246848,-0.40084361307710187,-0.35656265227530726,0.2452842381062873,3,7,1,1,0,-1.2966096828489873
3893,-0.44901776585810765,1.7806067260504974,-0.5395302281635207,-0.9946324078545962,0,6,0,1,0,-0.23267695027191204
3894,-0.12231361255013629,-0.26660051528463424,2.4641874760013165,0.7522114856262065,0,12,0,1,0,0.3453183857955281
3895,0.49025667490231,-0.40084361307710187,0.39055494926823087,1.0810291596931811,0,14,0,1,0,-0.1023844525062801
3896,0.2860665790848279,-0.367282838628985,-0.5090356321821518,-0.19313932731634556,1,0,1,1,0,-1.9418661683577316
3898,0.49025667490231,-0.4344043875252188,0.39055494926823087,1.0810291596931811,0,10,0,0,0,0.7058740726089446
3899,-0.4081797466946112,-0.3337220641808681,0.39055494926823087,1.0399269504348094,0,10,0,1,0,0.7058740726089446
3900,-0.48985578502160404,0.5388580714701716,-0.5242829301728362,0.8686677451915934,0,10,2,1,0,-1.7492405844514929
3901,-0.4081797466946112,-0.4344043875252188,0.5582752271657598,1.0741787914834524,0,17,1,0,0,1.0077909895004293
3902,-0.48985578502160404,0.0018856803003010688,-0.5242829301728362,1.0330765822250807,0,10,2,1,0,-1.7492405844514929
3903,-0.48985578502160404,1.7134851771542636,-0.5242829301728362,0.6700070671094629,0,10,1,1,0,-1.7492405844514929
3904,-0.48985578502160404,0.16968955254088564,-0.5242829301728362,1.026226214015352,0,10,2,1,0,-1.7492405844514929
3905,-0.48985578502160404,0.06900722919653489,-0.5242829301728362,0.9851240047569803,0,10,2,1,0,-1.7492405844514929
3906,-0.48985578502160404,-0.367282838628985,-0.49378833419146734,1.0810291596931811,0,16,2,1,0,-1.1177742730289981
3907,-0.48985578502160404,1.3443166582249775,-0.5242829301728362,0.6905581717386488,0,10,1,1,0,-1.7492405844514929
3908,-0.48985578502160404,-0.30016128973275114,-0.5242829301728362,1.0330765822250807,0,10,2,1,0,-1.7492405844514929
3909,-0.44901776585810765,1.4785597560174453,-0.5395302281635207,-0.7754206251432798,0,6,1,1,0,-1.2041245715724007
3910,-0.44901776585810765,1.4449989815693283,-0.5395302281635207,-0.8987272529183953,0,6,1,1,0,-1.145924162477786
3911,-0.48985578502160404,-0.40084361307710187,-0.615766718116943,-1.2412456634048272,4,25,1,1,0,-1.1177742730289981
3912,0.2452285599213315,-0.4344043875252188,0.39055494926823087,0.36174049767167415,0,14,0,0,0,1.1981576598797081
3913,0.20439054075783505,-0.4344043875252188,1.0766833588490312,0.7042589081581061,0,6,1,0,0,-1.7050790315349973
3914,-0.44901776585810765,1.7134851771542636,-0.5395302281635207,-0.8302235708211089,0,6,1,1,0,-1.145924162477786
3915,0.04103846410384939,-0.3337220641808681,1.1071779548304002,0.2452842381062873,0,19,0,1,0,0.42702476116789834
3916,2.736347728894613,-0.367282838628985,1.1071779548304002,1.0330765822250807,0,10,0,1,0,1.271110641223514
3917,2.532157633077131,-0.40084361307710187,1.1071779548304002,1.0330765822250807,2,25,0,1,0,1.1199681079738881
3918,0.6127707323927992,-0.4344043875252188,1.1071779548304002,1.0604780550639952,0,19,0,0,0,1.271110641223514
3919,1.4295311156627277,-0.4344043875252188,1.1071779548304002,1.0604780550639952,0,19,0,0,0,1.1981576598797081
3920,-0.44901776585810765,1.7134851771542636,-0.4175518442380451,-1.0083331442740535,0,6,1,1,0,-0.7773218828832091
3921,-0.3265037083676184,-0.40084361307710187,-0.615766718116943,-1.4193552368577718,0,3,1,1,1,-1.145924162477786
3922,-0.4081797466946112,-0.031675094147815844,-0.615766718116943,-1.4193552368577718,0,5,0,1,1,0.7058740726089446
3923,0.6944467707197922,-0.367282838628985,-0.5090356321821518,0.5741019121732619,0,14,1,1,0,-1.1177742730289981
3924,3.1447279205295775,-0.4344043875252188,-0.615766718116943,-0.19998969552607418,0,5,0,0,0,-0.1788660642891666
3925,-0.44901776585810765,-0.40084361307710187,-0.615766718116943,-1.4193552368577718,1,0,1,1,1,-0.31813539438102595
3926,0.08187648326734581,-0.40084361307710187,-0.14310048040572496,1.0536276868542667,0,17,1,1,0,-0.36321443894851985
3927,-0.48985578502160404,-0.367282838628985,-0.615766718116943,0.800164063094307,0,19,1,1,0,0.17230853188672163
3928,-0.48985578502160404,0.03544645474841798,-0.615766718116943,-0.8918768847086667,0,11,1,1,0,-1.7948952880831468
3929,0.6127707323927992,-0.40084361307710187,0.6345117171191821,1.0193758458056235,0,16,1,1,0,-0.9362527215542392
3930,-0.48985578502160404,-0.40084361307710187,-0.615766718116943,-1.4193552368577718,3,25,1,1,1,-1.466896021583859
3931,-0.48985578502160404,1.0087089137438083,-0.2955734603125695,-0.6041614199000639,0,14,0,1,0,0.9244417751603545
3932,3.1447279205295775,-0.4344043875252188,1.0766833588490312,1.0193758458056235,0,16,1,0,0,-0.6748945173285302
3933,3.1447279205295775,-0.40084361307710187,0.6345117171191821,1.0193758458056235,0,16,1,1,0,-0.6748945173285302
3934,3.1447279205295775,-0.40084361307710187,0.26857656534275526,1.0193758458056235,0,16,1,1,0,-0.6748945173285302
3935,-0.24482767004062556,0.06900722919653489,-0.021122096480249333,1.067328423273724,0,16,0,1,0,-0.1023844525062801
3936,0.6944467707197922,-0.4344043875252188,-0.5090356321821518,0.6357552260608197,0,14,1,0,0,-0.8656942980000635
3937,0.6944467707197922,-0.4344043875252188,-0.5090356321821518,0.4302441797689605,0,14,1,0,0,-1.431034904530022
3938,-0.48985578502160404,0.8744658159513408,-0.6005194201262585,0.800164063094307,3,25,1,1,0,-0.6947241295806393
3939,-0.44901776585810765,2.6867476361496543,-0.615766718116943,-0.5219570013833201,0,2,0,1,0,-0.1023844525062801
3940,-0.24482767004062556,-0.06523586859593275,-0.5700248241448896,0.7727625902553924,0,18,0,1,0,0.8829477678730878
3941,-0.44901776585810765,1.9819713727391988,-0.615766718116943,0.34118939304248824,0,2,0,1,0,-0.3942140775907644
3942,-0.44901776585810765,0.6059796203664054,-0.585272122135574,-0.713767311255722,0,10,0,1,0,0.817668570512714
3943,-0.44901776585810765,0.0018856803003010688,-0.4023045462473606,0.20418202884791545,0,5,0,1,0,1.1981576598797081
3944,-0.3673417275311148,-0.06523586859593275,-0.4023045462473606,0.9645729001277943,0,5,0,1,0,1.1981576598797081
3945,-0.28566568920412194,-0.4344043875252188,-0.34131535428462284,0.6357552260608197,0,18,1,0,0,0.24828653336171214
3946,-0.44901776585810765,0.9080265903994577,-0.615766718116943,-1.4193552368577718,3,25,1,1,1,-1.7050790315349973
3947,-0.48985578502160404,-0.4344043875252188,-0.615766718116943,1.0810291596931811,0,16,0,0,0,1.8647332781459915
3948,3.1447279205295775,-0.4344043875252188,-0.6005194201262585,1.067328423273724,0,13,1,0,0,-0.7561598477691813
3949,-0.48985578502160404,-0.3337220641808681,-0.5547775261542052,0.9714232683375229,0,10,2,1,0,-2.049437385599862
3950,-0.44901776585810765,-0.26660051528463424,-0.6005194201262585,-1.4193552368577718,0,10,0,1,1,0.9496121828366122
3951,-0.4081797466946112,0.47173652257393783,-0.38705724825667615,-1.2549463998242845,0,16,0,1,0,0.5396879135871451
3952,-0.24482767004062556,-0.367282838628985,2.4641874760013165,0.32748865662303095,0,19,0,1,0,1.1981576598797081
3953,-0.24482767004062556,-0.23303974083651732,2.4641874760013165,0.3891419705105887,0,10,0,1,0,1.1452687845669443
3954,-0.24482767004062556,-0.3337220641808681,2.4641874760013165,0.3754412340911314,0,10,0,1,0,1.1452687845669443
3955,0.08187648326734581,-0.40084361307710187,2.4641874760013165,1.0810291596931811,0,13,0,1,0,0.14250515158150223
3956,-0.3265037083676184,-0.3337220641808681,-0.35656265227530726,-1.1110886674199831,0,12,1,1,0,-0.8656942980000635
3957,-0.4081797466946112,-0.40084361307710187,0.5582752271657598,0.9851240047569803,0,11,0,1,0,1.5069286011602747
3958,-0.44901776585810765,2.384700666116602,-0.615766718116943,0.32063828841330233,0,2,1,1,0,-0.8656942980000635
3959,-0.44901776585810765,1.1429520115362761,-0.4175518442380451,-0.8713257800794807,0,6,1,1,0,-0.8656942980000635
3960,-0.3265037083676184,-0.031675094147815844,-0.615766718116943,-0.5082562649638629,3,20,1,1,0,-0.5092958666472548
3961,0.6944467707197922,-0.367282838628985,-0.4175518442380451,-0.8028220979821944,0,13,1,1,0,-0.36321443894851985
3962,-0.44901776585810765,1.21007356043251,-0.585272122135574,0.6426055942705483,1,0,1,1,0,-0.5092958666472548
3963,-0.28566568920412194,-0.26660051528463424,-0.2955734603125695,1.0536276868542667,3,7,0,1,0,1.2371638476061912
3964,-0.48985578502160404,-0.23303974083651732,1.030941464876978,1.0810291596931811,0,19,1,1,0,0.11193150654473492
3965,-0.44901776585810765,-0.4344043875252188,-0.585272122135574,1.0741787914834524,4,9,1,0,0,-0.28897923840002016
3966,-0.4081797466946112,0.6395403948145224,-0.5547775261542052,-1.4056545004383145,1,0,1,1,0,-0.2746580236687983
3967,-0.4081797466946112,-0.4344043875252188,0.5582752271657598,1.067328423273724,0,11,1,0,0,0.817668570512714
3968,-0.48985578502160404,-0.031675094147815844,1.030941464876978,1.0330765822250807,0,12,1,1,0,0.11193150654473492
3969,-0.48985578502160404,-0.3337220641808681,1.030941464876978,1.0810291596931811,0,19,1,1,0,0.11193150654473492
3970,-0.48985578502160404,-0.367282838628985,1.030941464876978,1.0810291596931811,0,12,1,1,0,0.11193150654473492
3971,-0.48985578502160404,-0.4344043875252188,1.030941464876978,1.0604780550639952,0,5,1,0,0,0.11193150654473492
3972,-0.48985578502160404,-0.3337220641808681,1.030941464876978,1.067328423273724,0,5,1,1,0,0.11193150654473492
3973,-0.48985578502160404,0.7402227181588731,1.030941464876978,0.854967008772136,0,12,1,1,0,-0.1023844525062801
3974,-0.48985578502160404,-0.30016128973275114,1.030941464876978,1.0741787914834524,0,12,1,1,0,-0.1023844525062801
3975,-0.48985578502160404,-0.4344043875252188,1.030941464876978,1.0741787914834524,0,19,1,0,0,-0.1023844525062801
3976,-0.48985578502160404,-0.4344043875252188,1.030941464876978,1.0741787914834524,0,19,1,0,0,-0.1023844525062801
3977,-0.48985578502160404,-0.4344043875252188,1.030941464876978,1.0741787914834524,0,19,1,0,0,0.21091050081736257
3978,-0.48985578502160404,-0.4344043875252188,-0.5700248241448896,0.402842706930046,0,21,2,0,0,-0.6748945173285302
3979,-0.48985578502160404,-0.4344043875252188,-0.5700248241448896,-1.206993822356184,0,21,2,0,0,0.2574476057161683
3980,0.6944467707197922,0.16968955254088564,-0.17359507638709384,-1.1110886674199831,0,10,0,1,0,-0.053966017573946055
3981,-0.24482767004062556,-0.4344043875252188,-0.021122096480249333,1.0810291596931811,0,21,0,0,0,0.42702476116789834
3982,-0.24482767004062556,-0.30016128973275114,-0.021122096480249333,1.0810291596931811,0,16,0,1,0,0.21091050081736257
3983,3.1447279205295775,-0.40084361307710187,-0.615766718116943,0.012371718975513592,0,18,0,1,0,0.003932958245643932
3984,0.20439054075783505,-0.40084361307710187,1.0766833588490312,1.0399269504348094,0,10,1,1,0,-1.466896021583859
3985,-0.4081797466946112,0.0018856803003010688,-0.17359507638709384,-1.056285721742154,0,16,0,1,0,0.5818340009292908
3986,0.20439054075783505,-0.40084361307710187,1.0766833588490312,1.0604780550639952,0,10,1,1,0,-1.6208806739813264
3987,-0.4081797466946112,-0.06523586859593275,-0.17359507638709384,-1.1110886674199831,0,16,0,1,0,0.5818340009292908
3988,-0.48985578502160404,-0.4344043875252188,-0.5700248241448896,-1.206993822356184,0,5,2,0,0,1.1199681079738881
3989,-0.48985578502160404,-0.4344043875252188,-0.5700248241448896,1.0810291596931811,0,21,2,0,0,-0.8656942980000635
3990,-0.3265037083676184,-0.40084361307710187,-0.615766718116943,1.0604780550639952,4,1,1,1,0,-1.1177742730289981
3991,-0.44901776585810765,0.7402227181588731,-0.051616692461618235,0.5741019121732619,0,13,0,1,0,0.7660913673549017
3992,-0.44901776585810765,0.8744658159513408,-0.051616692461618235,0.7042589081581061,0,16,0,1,0,1.271110641223514
3993,-0.48985578502160404,-0.26660051528463424,-0.5242829301728362,-1.4193552368577718,0,16,2,1,1,-1.7492405844514929
3994,0.6127707323927992,-0.3337220641808681,1.1071779548304002,1.0604780550639952,0,14,0,1,0,1.3804951641730896
3995,-0.24482767004062556,-0.4344043875252188,-0.6005194201262585,-0.8302235708211089,3,25,1,0,0,-0.6748945173285302
3996,-0.48985578502160404,-0.26660051528463424,-0.615766718116943,-1.1727419813075408,3,20,1,1,0,-0.5620892939271867
3997,-0.3265037083676184,-0.09879664304404967,-0.615766718116943,-0.9877820396448675,1,0,1,1,0,-1.1177742730289981
3998,3.1447279205295775,-0.4344043875252188,-0.615766718116943,1.0741787914834524,4,1,1,0,0,-0.1788660642891666
4000,0.6944467707197922,-0.367282838628985,3.5467456333399126,0.8207151677234928,0,5,0,1,0,0.31095876941007256
4001,-0.48985578502160404,-0.26660051528463424,-0.14310048040572496,0.7522114856262065,0,17,1,1,0,-0.6748945173285302
4002,-0.4081797466946112,-0.031675094147815844,-0.35656265227530726,1.0810291596931811,0,17,1,1,0,-0.36321443894851985
4003,-0.4081797466946112,0.6731011692626393,-0.5547775261542052,-0.5288073695930489,1,0,1,1,0,-0.960665920699203
4004,-0.24482767004062556,-0.4344043875252188,-0.021122096480249333,0.8207151677234928,0,5,0,0,0,0.4658148933636851
4005,0.6127707323927992,-0.367282838628985,-0.47854103620078287,0.2589849745257446,4,8,0,1,0,0.21091050081736257
4006,-0.48985578502160404,0.5724188459182885,-0.2955734603125695,-0.43975258286657654,0,14,0,1,0,0.9244417751603545
4007,-0.4081797466946112,0.5724188459182885,-0.38705724825667615,-1.1727419813075408,0,16,0,1,0,1.1981576598797081
4008,-0.48985578502160404,-0.367282838628985,-0.6005194201262585,-1.4193552368577718,0,16,1,1,1,-2.860261895341278
4009,3.1447279205295775,-0.40084361307710187,0.26857656534275526,1.0056751093861662,0,16,1,1,0,-1.466896021583859
4010,-0.3265037083676184,-0.4344043875252188,-0.5700248241448896,-1.4193552368577718,0,19,1,0,1,-1.2966096828489873
4011,-0.4081797466946112,-0.4344043875252188,0.5582752271657598,1.0741787914834524,0,14,0,0,0,1.1941790534947274
4012,0.6127707323927992,-0.4344043875252188,0.6345117171191821,0.8481166405624074,0,10,1,0,0,-1.5806853808469488
4013,-0.4081797466946112,-0.4344043875252188,0.5582752271657598,1.0741787914834524,0,14,1,0,0,0.27555778725979696
4014,0.20439054075783505,-0.367282838628985,1.0766833588490312,0.9166203226596938,0,10,1,1,0,-1.5416646100826294
4015,-0.48985578502160404,-0.4344043875252188,-0.615766718116943,-1.4193552368577718,4,4,1,0,1,-1.5806853808469488
4016,-0.48985578502160404,-0.4344043875252188,-0.585272122135574,0.9577225319180657,0,19,0,0,0,1.0265240934731286
4017,-0.48985578502160404,0.40461497367770405,-0.0668639904523027,0.9988247411764375,0,6,1,1,0,-0.8656942980000635
4018,-0.44901776585810765,-0.16591819194028348,-0.615766718116943,-1.4193552368577718,0,18,1,1,1,-1.0902235068228938
4019,-0.4081797466946112,-0.4344043875252188,0.5277806311843909,1.0741787914834524,0,6,0,0,0,1.2021217917437947
4020,-0.48985578502160404,-0.3337220641808681,-0.615766718116943,-1.4193552368577718,0,2,0,1,1,1.3804951641730896
4021,3.1447279205295775,-0.4344043875252188,3.5467456333399126,0.49189749365651825,0,2,0,0,0,0.7303471637231029
4022,0.6944467707197922,-0.1994789663884004,3.5467456333399126,0.7179596445775633,0,6,0,1,0,0.10156246860953665
4023,-0.3673417275311148,-0.367282838628985,-0.5547775261542052,-1.4193552368577718,0,10,0,1,1,1.6437396727830367
4024,-0.28566568920412194,-0.26660051528463424,-0.4023045462473606,0.8070144313040356,0,5,0,1,0,1.748315262879154
4025,-0.3673417275311148,-0.06523586859593275,-0.4023045462473606,0.7385107492067492,0,5,0,1,0,1.748315262879154
4026,-0.48985578502160404,2.418261440564719,-0.615766718116943,-0.5288073695930489,0,14,0,1,0,0.42702476116789834
4027,-0.48985578502160404,-0.40084361307710187,-0.615766718116943,1.0536276868542667,4,9,1,1,0,-1.1177742730289981
4028,3.1447279205295775,-0.40084361307710187,0.26857656534275526,1.0536276868542667,0,16,1,1,0,-0.8656942980000635
4029,-0.48985578502160404,-0.1994789663884004,-0.5547775261542052,0.9714232683375229,0,21,1,1,0,0.6224826233884677
4030,-0.48985578502160404,-0.06523586859593275,-0.0668639904523027,1.067328423273724,0,6,1,1,0,-0.8656942980000635
4032,-0.44901776585810765,1.6799244027061466,-0.615766718116943,0.30693755199384504,0,2,1,1,0,-0.8656942980000635
4033,-0.48985578502160404,0.16968955254088564,-0.5547775261542052,0.950872163708337,0,21,1,1,0,0.6224826233884677
4034,-0.48985578502160404,-0.26660051528463424,-0.5547775261542052,1.0193758458056235,0,21,1,1,0,1.0896934722791338
4035,-0.48985578502160404,0.30393265033335326,-0.5547775261542052,1.0125254775958947,0,18,1,1,0,0.5609546950868733
4036,-0.44901776585810765,1.8812890493948482,-0.615766718116943,0.47134638902733234,2,25,0,1,0,-0.3942140775907644
4037,-0.3673417275311148,0.3374934247814702,-0.5547775261542052,-1.302898977292385,0,19,0,1,0,-0.053966017573946055
4038,-0.48985578502160404,-0.23303974083651732,-0.5547775261542052,1.0125254775958947,0,21,1,1,0,1.0077909895004293
4039,-0.44901776585810765,-0.23303974083651732,-0.585272122135574,-0.658964365577893,0,10,0,1,0,0.8120531660971515
4040,-0.44901776585810765,1.1429520115362761,-0.615766718116943,0.1219776103311718,0,24,0,1,0,1.1941790534947274
4041,-0.44901776585810765,-0.367282838628985,-0.6005194201262585,-1.4193552368577718,0,10,0,1,1,0.9038876673054201
4042,0.2860665790848279,-0.40084361307710187,0.39055494926823087,0.3685908658814028,0,10,0,1,0,1.1981576598797081
4043,0.6127707323927992,-0.367282838628985,1.0766833588490312,0.8618173769818648,0,16,1,1,0,-0.9362527215542392
4044,0.6944467707197922,-0.4344043875252188,0.5582752271657598,1.067328423273724,0,5,0,0,0,0.5679568469210071
4045,0.6944467707197922,0.3710541992295871,-0.5547775261542052,-0.26164300941363194,0,5,0,1,0,0.5818340009292908
4046,-0.24482767004062556,0.8073442670551069,-0.47854103620078287,-0.5767599470611493,0,5,0,1,0,1.4392487128736295
4047,-0.44901776585810765,0.8409050415032239,-0.47854103620078287,-0.3712489007692901,0,19,0,1,0,1.9976149982624998
4048,-0.48985578502160404,-0.09879664304404967,-0.35656265227530726,1.0056751093861662,0,17,1,1,0,-0.7561598477691813
4049,-0.48985578502160404,0.43817574812582094,-0.23458426834983165,0.19048129242845818,0,23,0,1,0,0.02633007074830455
4050,0.6944467707197922,-0.1994789663884004,-0.17359507638709384,-1.0288842489032395,0,10,0,1,0,-0.1788660642891666
4051,0.6944467707197922,-0.1994789663884004,-0.17359507638709384,-0.809672466191923,0,10,0,1,0,-0.053966017573946055
4052,-0.3673417275311148,-0.30016128973275114,-0.4023045462473606,0.9851240047569803,0,5,0,1,0,1.1981576598797081
4053,-0.24482767004062556,-0.40084361307710187,-0.615766718116943,-1.4193552368577718,0,6,1,1,1,-1.145924162477786
4054,-0.4081797466946112,-0.30016128973275114,-0.38705724825667615,-1.1042382992102544,0,16,0,1,0,1.2021217917437947
4055,-0.44901776585810765,0.7066619437107562,-0.23458426834983165,0.8275655359332216,0,23,0,1,0,0.10156246860953665
4056,0.20439054075783505,-0.40084361307710187,1.0766833588490312,1.0399269504348094,0,10,1,1,0,-1.3621069135977362
4057,-0.48985578502160404,-0.40084361307710187,-0.615766718116943,-1.4193552368577718,0,6,0,1,1,-0.31813539438102595
4058,1.9195873456246848,-0.4344043875252188,-0.0058747984895648805,1.0810291596931811,0,5,0,0,0,-0.1788660642891666
4059,0.32690459824832435,-0.23303974083651732,3.5467456333399126,-1.4193552368577718,0,5,0,1,1,0.4658148933636851
4060,0.6944467707197922,-0.367282838628985,3.5467456333399126,0.6426055942705483,0,5,0,1,0,0.3537523621905653
4061,0.49025667490231,-0.30016128973275114,-0.47854103620078287,-0.3301466915109183,0,17,0,1,0,0.11193150654473492
4062,-0.44901776585810765,0.6059796203664054,-0.49378833419146734,0.9440217954986084,0,6,1,1,0,-1.1177742730289981
4063,-0.48985578502160404,-0.40084361307710187,-0.6005194201262585,0.9988247411764375,1,0,0,1,0,0.9790830480929824
4064,-0.44901776585810765,0.7066619437107562,-0.23458426834983165,0.3754412340911314,0,23,0,1,0,0.18207816303983201
4065,-0.44901776585810765,0.0018856803003010688,-0.5547775261542052,-1.4193552368577718,0,5,0,1,1,1.5334205146786903
4066,-0.24482767004062556,-0.3337220641808681,3.5467456333399126,-1.4193552368577718,0,5,0,1,1,0.2574476057161683
4067,-0.4081797466946112,-0.40084361307710187,-0.3108207583032539,0.9303210590791511,1,0,1,1,0,-0.36321443894851985
4068,-0.4081797466946112,-0.30016128973275114,-0.3108207583032539,0.9166203226596938,1,0,1,1,0,-0.1920967257705498
4069,-0.4081797466946112,-0.4344043875252188,-0.3108207583032539,0.9303210590791511,1,0,1,0,0,-0.1920967257705498
4070,-0.4081797466946112,-0.4344043875252188,-0.3108207583032539,0.8892188498207793,1,0,1,0,0,-0.1920967257705498
4071,-0.44901776585810765,0.5052972970220547,-0.2193369703591472,0.8960692180305079,0,18,0,1,0,0.003932958245643932
4072,-0.4081797466946112,0.06900722919653489,-0.17359507638709384,-0.885026516498938,0,16,0,1,0,0.642276549556117
4073,-0.3265037083676184,-0.3337220641808681,2.4641874760013165,-0.3575481643498329,0,10,0,1,0,0.8120531660971515
4074,-0.48985578502160404,-0.4344043875252188,-0.615766718116943,0.4302441797689605,0,10,2,0,0,1.1981576598797081
4075,0.20439054075783505,-0.367282838628985,1.0766833588490312,1.0604780550639952,0,10,1,1,0,-1.3621069135977362
4076,-0.3673417275311148,0.16968955254088564,-0.615766718116943,-1.07683682637134,0,14,0,1,0,0.39502876037747536
4077,0.6944467707197922,-0.4344043875252188,-0.6005194201262585,1.0604780550639952,0,14,0,0,0,1.1199681079738881
4078,-0.48985578502160404,0.8073442670551069,-0.0668639904523027,1.0399269504348094,0,6,1,1,0,-0.8656942980000635
4079,-0.48985578502160404,-0.4344043875252188,-0.615766718116943,1.0810291596931811,3,25,1,0,0,1.9001138014974277
4080,-0.3265037083676184,-0.23303974083651732,-0.615766718116943,-0.9466798303864957,0,13,0,1,0,-0.31813539438102595
4081,0.49025667490231,-0.4344043875252188,-0.615766718116943,-1.4193552368577718,1,0,0,0,1,-0.1920967257705498
4082,-0.44901776585810765,2.2168967938760176,-0.5547775261542052,-1.206993822356184,3,20,1,1,0,-0.8207385260732584
4083,-0.44901776585810765,-0.30016128973275114,-0.615766718116943,1.0741787914834524,4,9,1,1,0,-0.07793156226463799
4084,1.9195873456246848,-0.4344043875252188,-0.0058747984895648805,1.0810291596931811,0,5,1,0,0,-0.7561598477691813
4085,-0.28566568920412194,-0.367282838628985,-0.448046440219414,-0.8165228344016516,0,6,0,1,0,-0.053966017573946055
4086,-0.4081797466946112,-0.4344043875252188,0.5582752271657598,1.0056751093861662,4,4,0,0,0,1.221728809179997
4087,-0.28566568920412194,-0.40084361307710187,-0.448046440219414,-1.1247894038394404,0,6,0,1,0,-0.053966017573946055
4088,-0.28566568920412194,-0.40084361307710187,-0.448046440219414,-0.8233732026113803,0,6,1,1,0,0.003932958245643932
4089,0.6536087515562957,-0.3337220641808681,-0.448046440219414,-0.8507746754502948,0,6,0,1,0,0.17230853188672163
4090,0.6536087515562957,-0.367282838628985,-0.448046440219414,-0.8165228344016516,0,6,0,1,0,0.17230853188672163
4091,3.1447279205295775,-0.4344043875252188,-0.615766718116943,1.0810291596931811,1,22,0,0,0,0.003932958245643932
4092,-0.3265037083676184,-0.4344043875252188,-0.14310048040572496,1.0536276868542667,0,17,1,0,0,-0.6748945173285302
4093,-0.3673417275311148,1.1429520115362761,-0.585272122135574,-1.1247894038394404,0,14,0,1,0,0.04831454433693495
4094,3.1447279205295775,-0.40084361307710187,0.6345117171191821,1.0536276868542667,0,16,1,1,0,-0.7561598477691813
4095,-0.48985578502160404,-0.1323574174921666,-0.615766718116943,-1.4193552368577718,4,1,1,1,1,-1.431034904530022
4096,1.1028269623547564,-0.4344043875252188,-0.0058747984895648805,1.0810291596931811,0,5,0,0,0,-0.053966017573946055
4097,-0.3265037083676184,-0.4344043875252188,-0.615766718116943,-1.4193552368577718,0,24,0,0,1,0.817668570512714
4098,-0.44901776585810765,1.7134851771542636,-0.5547775261542052,-1.2138441905659125,3,20,1,1,0,-1.2342309226591355
4099,-0.48985578502160404,0.20325032698900256,-0.5700248241448896,-0.9603805668059531,3,7,1,1,0,-1.3621069135977362
